ano_de_exercicio;mes_descritivo;unidade_orcamentaria_nome;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;unnamed_6;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;unnamed_11;tipo_receita_codigo;tipo_receita_descricao;unnamed_14;item_receita_codigo;item_receita_descricao;unnamed_17;subitem_receita_codigo;subitem_receita_descricao;unnamed_20;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;unnamed_23;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;unnamed_26;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;unnamed_29;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2026;Março;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;9911.01.0.1.03.003;9;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;1;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;3;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;3;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;1;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;1;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;0;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;;0;0;-442041,15
2026;Março;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;2281317,18
2026;Março;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;1911.04.0.1.02.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINCIPAL;;2;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - APLICADAS PELO PROCON-MG;;0;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - APLICADAS PELO PROCON-MG;;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;4;MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS;;0;MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS;;0;0;604689,97
2026;Março;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;1922.01.1.1.01.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;;1;RESTITUICAO CONVENIOS - PRIMARIAS - PRINCIPAL;;1;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;;0;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;;2;RESTITUICOES;;1;RESTITUICAO DE CONVENIOS;;1;RESTITUICAO DE CONVENIOS - PRIMARIAS;;0;0;143098,81
2026;Março;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;1056,0
2026;Março;FUNDO ESTADUAL DE SAUDE;1611.02.0.1.01.000;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINCIPAL;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;0;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;0;140184,0
2026;Março;FUNDO ESTADUAL DE SAUDE;1631.99.0.1.99.000;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;3;SERVICOS E ATIVIDADES REFERENTES A SAUDE;;1;OUTROS SERV. ATEND. SAUDE - PRINCIPAL;;99;OUTROS SERV. ATEND. SAUDE - PRINC. - DEMAIS;;0;OUTROS SERV. ATEND. SAUDE - PRINC. - DEMAIS;;1;SERVICOS DE ATENDIMENTO A SAUDE;;99;OUTROS SERVICOS DE ATENDIMENTO A SAUDE;;0;OUTROS SERVICOS DE ATENDIMENTO A SAUDE;;0;0;168505,76
2026;Março;FUNDO ESTADUAL DE SAUDE;1713.50.3.1.01.000;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINCIPAL;;1;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA EPIDEMIOLOGICA;;0;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA EPIDEMIOLOGICA;;3;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS ;;50;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE;;3;TRANSFERENCIAS DE RECURSOS DO BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - VIGILANCIA EM SAUDE;;0;0;2780625,28
2026;Março;FUNDO ESTADUAL DE SAUDE;1713.50.4.1.02.000;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINCIPAL;;2;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS EXCEPCIONAIS;;0;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS EXCEPCIONAIS;;3;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS ;;50;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE;;4;TRANSFERENCIAS DE RECURSOS DO BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - ASSISTENCIA FARMACEUTICA;;0;0;14097303,99
2026;Março;FUNDO ESTADUAL DE SAUDE;1713.50.5.1.04.000;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINCIPAL;;4;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;;0;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;;3;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS ;;50;TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE;;5;TRANSFERENCIAS DE RECURSOS DO BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - GESTAO DO SUS;;0;0;4679362,31
2026;Março;FUNDO ESTADUAL DE SEGURANCA PUBLICA DE MINAS GERAIS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;1392513,49
2026;Março;FUNDO ESTADUAL DE SEGURANCA PUBLICA DE MINAS GERAIS;1719.55.0.1.02.000;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. SEGURANCA PUBLICA - PRINCIPAL;;2;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;0;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;9;OUTRAS TRANSFERENCIAS DE RECURSOS DA UNIAO E DE SUAS ENTIDADES;;55;OUTRAS TRANSFERENCIAS PARA SEGURANCA PUBLICA;;0;OUTRAS TRANSFERENCIAS PARA SEGURANCA PUBLICA;;0;0;7844799,34
2026;Março;FUNDO ESTADUAL DE SEGURANCA PUBLICA DE MINAS GERAIS;2419.99.0.1.23.003;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. RECURSOS UNIAO ENTIDADES - PRINCIPAL;;23;OUTRAS TRANSF. UNIAO ENTIDADES - SEGURANCA PUBLICA;;3;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;9;OUTRAS TRANSFERENCIAS DE RECURSOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE RECURSOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE RECURSOS DA UNIAO E DE SUAS ENTIDADES;;0;20000000;16670198,73
2026;Março;FUNDO ESTADUAL DO TRABALHO DE MINAS GERAIS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;232116,81
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.1.1.01.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL ATIVO - PRINCIPAL;;1;CONTRIB. SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;;0;CONTRIB. SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;1;CONTRIBUICAO DO SERVIDOR CIVIL ATIVO;;0;0;109018756,64
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.1.1.05.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL ATIVO - PRINCIPAL;;5;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;;0;CONTRIB. SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;1;CONTRIBUICAO DO SERVIDOR CIVIL ATIVO;;0;0;322025,29
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.1.1.07.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL ATIVO - PRINCIPAL;;7;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;;0;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;1;CONTRIBUICAO DO SERVIDOR CIVIL ATIVO;;0;0;3716620,7
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.1.1.99.001;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL ATIVO - PRINCIPAL;;99;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEMAIS;;1;CONTRIB. SERV. CIVIL ATIVO - PRINC. - DEMAIS - PESSOAL LICENCIADO/A DISPOSICAO;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;1;CONTRIBUICAO DO SERVIDOR CIVIL ATIVO;;0;0;837614,16
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.2.1.01.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL INATIVO - PRINCIPAL;;1;CONTRIB. SERV. CIVIL INATIVO - PRINC. - PODER EXECUTIVO;;0;CONTRIB. SERV. CIVIL INATIVO - PRINC. - PODER EXECUTIVO;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;2;CONTRIBUICAO DO SERVIDOR CIVIL INATIVO;;0;0;50201201,7
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.2.1.05.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL INATIVO - PRINCIPAL;;5;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;;0;CONTRIB. SERV. CIVIL INATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;2;CONTRIBUICAO DO SERVIDOR CIVIL INATIVO;;0;0;179349,1
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.2.1.07.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL INATIVO - PRINCIPAL;;7;CONTRIB. SERV. CIVIL INATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;;0;CONTRIB. SERV. CIVIL INATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;2;CONTRIBUICAO DO SERVIDOR CIVIL INATIVO;;0;0;1413684,98
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.3.1.01.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINCIPAL;;1;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - PODER EXECUTIVO;;0;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - PODER EXECUTIVO;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;3;CONTRIBUICAO DO SERVIDOR CIVIL - PENSIONISTAS;;0;0;15151322,62
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.3.1.04.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINCIPAL;;4;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;;0;CONTRIB. SERV. CIVIL - PENSIONISTAS - PRINC. - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS - TJMG;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;3;CONTRIBUICAO DO SERVIDOR CIVIL - PENSIONISTAS;;0;0;19036491,34
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.4.1.01.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL ATIVO - PRINCIPAL;;1;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL ATIVO - PRINC.;;0;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL ATIVO - PRINC.;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;4;CONTRIBUICAO ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO;;0;0;25777,54
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1215.01.5.1.01.000;2;CONTRIBUICOES;;1;RECEITAS CORRENTES;1;CONTRIBUICOES SOCIAIS;;1;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL INATIVO - PRINCIPAL;;1;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL INATIVO - PRINC.;;0;CONTRIB. ORIUNDA SENT. JUDIC. - SERV. CIVIL INATIVO - PRINC.;;5;CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;1;CONTRIBUICAO DO SERVIDOR CIVIL;;5;CONTRIBUICAO ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL INATIVO;;0;0;25777,54
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1321.04.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO RECURSOS RPPS - PRINCIPAL;;1;REMUNERACAO RECURSOS RPPS - PRINC. - RENDA FIXA;;0;REMUNERACAO RECURSOS RPPS - PRINC. - RENDA FIXA;;1;JUROS E CORRECOES MONETARIAS;;4;REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS;;0;REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS;;0;0;4806232,68
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;2932,61
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;1999.03.0.1.01.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;;1;COMPENSACOES FINANCEIRAS RGPS RPPS SIST. PROTECAO SOCIAL - PRINCIPAL;;1;COMPENSACOES FINANCEIRAS RGPS RPPS SIST. PROTECAO SOCIAL - PRINC.;;0;COMPENSACOES FINANCEIRAS RGPS RPPS SIST. PROTECAO SOCIAL - PRINC.;;9;OUTRAS RECEITAS CORRENTES;;3;COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;0;COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;0;0;780,45
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;7215.02.1.1.01.001;2;REC. INTRA. - CONTRIBUICOES;;7;RECEITA INTRAORCAMENTARIA;1;REC. INTRA. - CONTRIBUICOES SOCIAIS;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINCIPAL;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - EXECUTIVO - CONTRIB. ORDINARIA;;5;REC. INTRA. - CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;2;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL;;1;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO;;0;0;218025149,77
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;7215.02.1.1.01.002;2;REC. INTRA. - CONTRIBUICOES;;7;RECEITA INTRAORCAMENTARIA;1;REC. INTRA. - CONTRIBUICOES SOCIAIS;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINCIPAL;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - PODER EXECUTIVO;;2;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - EXECUTIVO - CONTRIB. SUPLEMENTAR;;5;REC. INTRA. - CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;2;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL;;1;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO;;0;0;185702517,31
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;7215.02.1.1.05.001;2;REC. INTRA. - CONTRIBUICOES;;7;RECEITA INTRAORCAMENTARIA;1;REC. INTRA. - CONTRIBUICOES SOCIAIS;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINCIPAL;;5;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS - TJMMG;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - TJMMG - CONTRIB. ORDINARIA;;5;REC. INTRA. - CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;2;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL;;1;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO;;0;0;644006,28
2026;Março;FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS;7215.02.1.1.07.001;2;REC. INTRA. - CONTRIBUICOES;;7;RECEITA INTRAORCAMENTARIA;1;REC. INTRA. - CONTRIBUICOES SOCIAIS;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINCIPAL;;7;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS - DEFPUB;;1;REC. INTRA. - CONTRIB. PATRON. - SERV. CIVIL ATIVO - PRINC. - DEFPUB - CONTRIB. ORDINARIA;;5;REC. INTRA. - CONTRIBUICOES PARA REGIMES PROPRIOS DE PREVIDENCIA E SISTEMA DE PROTECAO SOCIAL;;2;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL;;1;REC. INTRA. - CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO;;0;0;7432972,41
