ano_de_exercicio;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;fonte_recurso_codigo;fonte_recurso_descricao;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;tipo_receita_codigo;tipo_receita_descricao;item_receita_codigo;item_receita_descricao;subitem_receita_codigo;subitem_receita_descricao;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2022;9999;EMG - ADMINISTRACAO DIRETA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1748.10.1.1.25.001;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIA DE CONVENIOS DE INSTITUICOES PRIVADAS - PRINCIPAL;25;OUTRAS TRANSFERENCIA DE INSTITUICOES PRIVADAS PARA EST/DF/MUN - NAO ESPECIFICADAS ANTERIORMENTE - PRINCIPAL - SEGURANCA PUBLICA;1;SEGURANCA PUBLICA - EMPRESAS FARMACEUTICAS;8;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIA DE CONVENIOS DE INSTITUICOES PRIVADAS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1770.00.1.1.99.000;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;7;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;99;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE PESSOAS FISICAS;0;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;2440.00.1.1.99.000;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL;99;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;2470.00.1.1.01.000;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;7;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;0;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;0;TRANSFERENCIAS DE PESSOAS FISICAS;0;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;46;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR AO TESOURO ESTADUAL;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;46;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR AO TESOURO ESTADUAL;1780.00.1.1.01.000;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;8;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS;1;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS - PRINCIPAL;1;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS - PRINCIPAL - CAMPANHA DE DOACAO CORONAVIRUS;0;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS - PRINCIPAL - CAMPANHA DE DOACAO CORONAVIRUS;0;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS;0;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS;1;TRANSFERENCIAS PROVENIENTES DE DEPOSITOS NAO IDENTIFICADOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2213.00.1.1.99.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL;99;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DEMAIS;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DEMAIS;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2213.00.1.1.02.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL;2;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DIREITOS CREDITORIOS - LEI 19.266/2010;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DIREITOS CREDITORIOS - LEI 19.266/2010;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2213.00.1.1.99.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL;99;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DEMAIS;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL - DEMAIS;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2218.01.2.1.04.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL;4;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - MINAS CAIXA;0;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - MINAS CAIXA;8;ALIENACAO DE BENS MOVEIS ESPECIFICA PARA ESTADOS, DISTRITO FEDERAL E MUNICIPIOS;1;ALIENACAO DE TITULOS MOBILIARIOS;2;ALIENACAO DE INVESTIMENTOS PERMANENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2218.01.2.1.05.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL;5;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - SANEAMENTO DO SISTEMA FINANCEIRO - CREDIREAL/BEMGE;0;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - SANEAMENTO DO SISTEMA FINANCEIRO - CREDIREAL/BEMGE;8;ALIENACAO DE BENS MOVEIS ESPECIFICA PARA ESTADOS, DISTRITO FEDERAL E MUNICIPIOS;1;ALIENACAO DE TITULOS MOBILIARIOS;2;ALIENACAO DE INVESTIMENTOS PERMANENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2218.01.2.1.99.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL;99;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - DEMAIS;0;ALIENACAO DE INVESTIMENTOS PERMANENTES - PRINCIPAL - DEMAIS;8;ALIENACAO DE BENS MOVEIS ESPECIFICA PARA ESTADOS, DISTRITO FEDERAL E MUNICIPIOS;1;ALIENACAO DE TITULOS MOBILIARIOS;2;ALIENACAO DE INVESTIMENTOS PERMANENTES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;2220.00.1.1.01.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;2;ALIENACAO DE BENS IMOVEIS;1;ALIENACAO DE BENS IMOVEIS - PRINCIPAL;1;ALIENACAO DE BENS IMOVEIS - PRINCIPAL;0;ALIENACAO DE BENS IMOVEIS - PRINCIPAL;0;ALIENACAO DE BENS IMOVEIS;0;ALIENACAO DE BENS IMOVEIS;1;ALIENACAO DE BENS IMOVEIS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;51;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO/COMBUSTIVEIS-CIDE;1718.01.7.1.01.001;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL;1;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL;1;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - ESTADO;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;1;PARTICIPACAO NA RECEITA DA UNIAO;7;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;51;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO/COMBUSTIVEIS-CIDE;1718.01.7.1.01.002;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL;1;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL;2;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;1;PARTICIPACAO NA RECEITA DA UNIAO;7;COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;51;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO/COMBUSTIVEIS-CIDE;9718.01.7.1.01.002;7;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;9;DEDUCAO DAS RECEITAS;1;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;1;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;1;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;2;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;8;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;1;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;7;DEDUCAO DAS RECEITAS - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL - MUNICIPIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1121.01.1.1.01.005;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL;1;TAXA DE SEGURANCA PUBLICA - PRINCIPAL;5;TAXA DE SEGURANCA PUBLICA - PRINCIPAL - TAXA DE INCENDIO - CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1;TAXAS PELO EXERCICIO DO PODER DE POLICIA;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1121.01.1.2.01.005;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;2;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - MULTAS E JUROS;1;TAXA DE SEGURANCA PUBLICA - MULTAS E JUROS;5;TAXA DE SEGURANCA PUBLICA - MULTAS E JUROS - TAXA DE INCENDIO - CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1;TAXAS PELO EXERCICIO DO PODER DE POLICIA;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1121.01.1.3.01.005;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;3;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - DIVIDA ATIVA;1;TAXA DE SEGURANCA PUBLICA - DIVIDA ATIVA;5;TAXA DE SEGURANCA PUBLICA - DIVIDA ATIVA - TAXA DE INCENDIO - CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1;TAXAS PELO EXERCICIO DO PODER DE POLICIA;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1121.01.1.4.01.005;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;4;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - DIVIDA ATIVA - MULTAS E JUROS;1;TAXA DE SEGURANCA PUBLICA - DIVIDA ATIVA - MULTAS E JUROS;5;TAXA DE SEGURANCA PUBLICA - DIVIDA ATIVA - MULTAS E JUROS - TAXA DE INCENDIO - CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1;TAXAS PELO EXERCICIO DO PODER DE POLICIA;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;1;TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1921.99.1.1.01.999;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS INDENIZACOES - PRINCIPAL;1;OUTRAS INDENIZACOES - PRINCIPAL;999;OUTRAS INDENIZACOES - PRINCIPAL - OUTROS;1;INDENIZACOES;99;OUTRAS INDENIZACOES;1;OUTRAS INDENIZACOES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1922.06.1.1.01.999;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - PRINCIPAL;1;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - PRINCIPAL;999;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - PRINCIPAL - OUTROS;2;RESTITUICOES;6;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES;1;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;53;TAXA DE INCENDIO;1922.99.1.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;0;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;1;OUTRAS RESTITUICOES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;57;TRANSFERENCIAS DE RECURSOS DA UNIAO POR MEIO DE PORTARIA;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;57;TRANSFERENCIAS DE RECURSOS DA UNIAO POR MEIO DE PORTARIA;1718.10.9.1.11.005;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;11;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - DIREITOS DE CIDADANIA;5;MINISTEIOR DO DESENVOLVIMENTO REGIONAL/SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;57;TRANSFERENCIAS DE RECURSOS DA UNIAO POR MEIO DE PORTARIA;1718.99.1.1.18.001;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL;18;OUTRAS TRANFERENCIAS DA UNIAO - DIREITOS HUMANOS E DE CIDADANIA;1;DIREITOS HUMANOS E DE CIDADANIA - MINISTERIO DO DESENVOLVIMENTO REGIONAL;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;99;OUTRAS TRANSFERENCIAS DA UNIAO;1;OUTRAS TRANSFERENCIAS DA UNIAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;57;TRANSFERENCIAS DE RECURSOS DA UNIAO POR MEIO DE PORTARIA;1718.99.1.1.27.003;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL;27;OUTRAS TRANFERENCIAS DA UNIAO - SEGURANCA PUBLICA;3;SEGURANCA PUBLICA - MINISTERIO DO DESENVOLVIMENTO REGIONAL;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;99;OUTRAS TRANSFERENCIAS DA UNIAO;1;OUTRAS TRANSFERENCIAS DA UNIAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1332.04.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;3;DELEGACAO DE SERVICOS PUBLICOS MEDIANTE CONCESSAO, PERMISSAO, AUTORIZACAO OU LICENCA;1;DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - PRINCIPAL;1;DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - PRINCIPAL;0;DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - PRINCIPAL;2;DELEGACAO DOS SERVICOS DE INFRAESTRUTURA;4;DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA;1;DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1349.01.1.1.03.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;4;EXPLORACAO DE RECURSOS NATURAIS;1;COMPENSACOES AMBIENTAIS - PRINCIPAL;3;COMPENSACOES AMBIENTAIS - PRINCIPAL - SUPRESSAO DO PEQUI;0;COMPENSACOES AMBIENTAIS - PRINCIPAL - SUPRESSAO DO PEQUI;9;EXPLORACAO DE OUTROS RECURSOS NATURAIS;1;COMPENSACOES AMBIENTAIS;1;COMPENSACOES AMBIENTAIS;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1718.99.1.1.04.004;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL;4;ENFRENTAMENTO DA PANDEMIA DE CORONAVIRUS;4;LEI ALDIR BLANC - ACOES EMERGENCIAIS DESTINADAS AO SETOR CULTURAL POR CONTA DO CORONAVIRUS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;99;OUTRAS TRANSFERENCIAS DA UNIAO;1;OUTRAS TRANSFERENCIAS DA UNIAO;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1921.99.1.1.01.001;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS INDENIZACOES - PRINCIPAL;1;OUTRAS INDENIZACOES - PRINCIPAL;1;OUTRAS INDENIZACOES - PRINCIPAL - IMPACTOS E DANOS AMBIENTAIS;1;INDENIZACOES;99;OUTRAS INDENIZACOES;1;OUTRAS INDENIZACOES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;59;OUTROS RECURSOS VINCULADOS;1922.99.1.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;0;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;1;OUTRAS RESTITUICOES;;;
2022;9999;EMG - ADMINISTRACAO DIRETA;60;RECURSOS DIRETAMENTE ARRECADADOS;1310.01.1.1.01.001;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS E ARRENDAMENTOS - PRINCIPAL;1;ALUGUEIS E ARRENDAMENTOS - PRINCIPAL;1;ALUGUEIS E ARRENDAMENTOS - PRINCIPAL - ALUGUEIS;0;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;1;ALUGUEIS E ARRENDAMENTOS;;;
